haros|MDFR,dungan|MDFR,han|DT,pagtatapos|VB,ni|DT,,ha|DT,,,cum|FW,laude|FW,,gihap|MDFR,,notisya|NN,han|DT,iya|PNN,pagdaog|VB,han|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an|DT,daan|MDFR,pawod|NN,nga|LNKR,balay|NN,hini|PNN,,nabalyoan|VB,,usa|NMBR,nga|LNKR,konkreto|NN,nga|LNKR,may|MDFR,desenyo|NN,nga|LNKR,moderno|NN,kaupay|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
damo|MDFR,an|DT,nadayaw|VB,han|DT,nakab-ot|VB,nga|LNKR,pagasenso|VB,ni|DT,,ha|DT,edad|NN,nga|LNKR,20|NMBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kinagab-ihan|NN,kahuman|VB,han|DT,iya|PNN,gradwasyon|NN,",|?",umaro|VB,,pasaylo|NN,an|DT,iya|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nanay|NN,han|DT,kahugador|MDFR,hini|PNN,ngan|CJTN,nagsaad|VB,nga|LNKR,,na|RP,hiya|PNN,magsusugal|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gab-i|NN,han|DT,domingo|NN,ginbuhat|VB,an|DT,ritwal|NN,pagpalayas|VB,han|DT,maraot|MDFR,nga|LNKR,,nga|LNKR,nanbibiktima|VB,han|DT,mga|MDFR,umaragi|MDFR,ha|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
singkwenta|NMBR,mel|NMBR,pesos|NN,an|DT,gin|DT,aro|VB,han|DT,,ha|DT,munisipyo|NN,ha|DT,serbisyo|NN,pagpa-iwas|VB,han|DT,maraot|MDFR,nga|LNKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aga|NN,pa|CLTC,sumimba|VB,na|RP,hi|DT,,,umaro|VB,,pasaylo|NN,han|DT,iya|PNN,mga|MDFR,binuhat|VB,ha|DT,makagarahom|NN,nga|LNKR,diyos|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
damo|MDFR,an|DT,nagosyoso|NNN,han|DT,,ha|DT,sementeryo|NN,ha|DT,,han|DT,,nga|LNKR,naghatag|VB,,kahadlok|VB,ngan|CJTN,nakamatay|VB,,kadam-an|MDFR,nga|LNKR,mga|MDFR,magpakasasala|XX,nga|LNKR,mga|MDFR,tawo|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaupod|NN,hi|DT,,,ngan|CJTN,,ngan|CJTN,hi|DT,,,nakikiusa|VB,han|DT,,nga|LNKR,ginhimo|VB,han|DT,ispiritista|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samtang|CJTN,,an|DT,,ha|DT,maraot|MDFR,nga|LNKR,ispiritu|NN,nga|LNKR,iukoy|VB,na|RP,an|DT,pagsulay|VB,ngan|CJTN,panbibiktima|VB,han|DT,mga|MDFR,buhi|MDFR,,nga|LNKR,nagtatapo|VB,an|DT,mga|MDFR,siplat|VB,han|DT,mga|MDFR,mata|NN,nira|PNN,,ngan|CJTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waray|MDFR,,maaram|MDFR,han|DT,sikreto|NN,ni|DT,mara|MDFR,ngan|CJTN,han|DT,,,ngan|CJTN,han|DT,,hini|PNN,kan|DT,mayor|NN,ha|DT,mga|MDFR,diyes|NMBR,oras|NN,han|DT,kagab-ihon|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
han|DT,ikatulo|NMBR,ka|PNN,beses|MDFR,na|RP,nga|LNKR,,an|DT,,ha|DT,,nga|LNKR,,na|RP,,o|CJTN,magsulay|VB,ha|DT,sementeryo|NN,ha|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,",|?",nagliliro|MDFR,ha|DT,huna-huna|NN,ni|DT,,an|DT,;|?,tama|MDFR,ka|PNN,makisalapi|MDFR,nga|LNKR,,kay|CJTN,tikang|MDFR,yana|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,na|RP,,an|DT,,,han|DT,sementeryo|NN,han|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an|DT,anakan|MDFR,nga|LNKR,naengkanto|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,",|?",,hiya|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bag-o|MDFR,hiya|PNN,nga|LNKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katima|MDFR,",|?",nagkuan|VB,hira|PNN,",|?",naghermano|VB,,pili|VB,pili-on|VB,,pinili|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nag-ihaw|VB,hira|PNN,,karabaw|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iton|DT,nga|LNKR,babaye|NN,",|?",halaba|MDFR,an|DT,buhok|NN,hiton|DT,niya|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atubangan|MDFR,",|?",may|MDFR,ada|IJTN,lungib|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumiring|VB,,nga|LNKR,",|?",an|DT,iya|PNN,,niyan|MDFR,",|?",bangin|MDFR,magkuratsa|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hi|DT,,",|?",ayaw|MDFR,pagpasayawa|VB,kay|CJTN,nahimalansag|VB,,’|?,bulan|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,waray|MDFR,manuod|VB,an|DT,iba|MDFR,ha|DT,ira|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,",|?",ginbutosan|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
siyempre|MDFR,",|?",kay|CJTN,hermana|NN,gud|CLTC,hira|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pagkuan|VB,,nga|LNKR,babaye|NN,",|?",nagsisinayaw|VB,,hiya|PNN,",|?",baga|MDFR,iba|MDFR,na|RP,ba|CLTC,an|DT,iya|PNN,gios|NN,,han|DT,sayaw|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumaka|VB,hiya|PNN,,ha|DT,ira|PNN,ngan|CJTN,sumiring|VB,",|?",agi|VB,",|?",baga|MDFR,man|CLTC,,,’|?,ginlumay|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ginsabragan|VB,ba|CLTC,hiya|PNN,,baras|NN,",|?",kuno|CLTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baga|MDFR,ak|PNN,’|?,,ginlumay|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumiring|VB,an|DT,ugangan|NN,",|?",nga|LNKR,l|FW,’|?,,",|?",kay|CJTN,ano|PNN,?|?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waray|MDFR,la|CLTC,,’|?,,aringasa|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumakob|VB,,hiya|PNN,han|DT,ira|PNN,sakob|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pagsakob|VB,",|?",sasakbon|VB,nira|PNN,",|?",baga|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iba|MDFR,man|CLTC,an|DT,iya|PNN,gios|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baga|MDFR,nagbibinuot|VB,na|RP,la|CLTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugad|VB,,",|?",waray|MDFR,na|RP,kiwa-kiwa|VB,,ha|DT,igbaw|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,anak|NN,,hiya|PNN,nga|LNKR,gutiay|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ginsiring|VB,",|?",ano|PNN,,’|?,im|DT,’|?,maol-ol|MDFR,?|?,ano|PNN,",|?",nahabughat|VB,ka|PNN,?|?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waray|MDFR,man|CLTC,",|?",kuno|CLTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ada|CLTC,,",|?",katima|MDFR,na|RP,,",|?",baga|MDFR,human|VB,na|RP,an|DT,sayaw|VB,nasiring|VB,hiya|PNN,nga|LNKR,laong|CLTC,,,",|?",dinhi|PNN,la|CLTC,kamo|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay|CJTN,malakat|VB,,",|?",ginsiring|VB,an|DT,iya|PNN,asawa|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa|NMBR,pa|CLTC,la|CLTC,an|DT,ira|PNN,anak|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumiring|VB,nga|LNKR,laong|CLTC,’|?,,",|?",kay|CJTN,ngain|MDFR,ka|PNN,?|?,kuno|CLTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
may|MDFR,ada|IJTN,",|?",kuno|CLTC,",|?",ha|DT,akon|PNN,nagdadara|VB,",|?",tutulo|NMBR,ka|PNN,tawo|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nalisang|VB,na|RP,,’|?,hira|PNN,kay|CJTN,",|?",siyempre|MDFR,",|?",malakat|VB,hiya|PNN,bis|CJTN,’|?,gab-i|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ira|PNN,,ginkakarapotan|VB,",|?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugad|VB,,",|?",ira|PNN,gintatalo|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waray|MDFR,hira|PNN,makakatalo|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nagkuan|VB,hira|PNN,,tambalan|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pira|MDFR,ka|PNN,bulan|NN,",|?",waray|MDFR,,hiya|PNN,mamatay|VB,hadto|PNN,nga|LNKR,iya|PNN,pagbati|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,pagkuan|VB,na|CLTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
makuan|VB,hira|PNN,,tambalan|XX,kay|CJTN,siyempre|MDFR,",|?",duro|CLTC,na|RP,gud|CLTC,an|DT,pinamamati|XX,han|DT,iya|PNN,asawa|NN,",|?",nga|LNKR,sugad|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an|DT,iya|PNN,anak|NN,",|?",,natutuhay|XX,an|DT,pagkaon|VB,",|?",an|DT,pagpapasuso|XX,kay|CJTN,upat|NMBR,ka|PNN,bulan|NN,pa|CLTC,la|CLTC,tikang|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pag-anak|XX,niya|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46|NMBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumiring|VB,",|?",nga|LNKR,,’|?,,",|?",kinahanglan|VB,makuha|VB,,,tambalan|XX,kay|CJTN,ini|PNN,",|?",kuno…|XX,pamati|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ko|PNN,ini|PNN,",|?",darahog|NN,ini|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kumadto|VB,hira|PNN,han|DT,tambalan|NN,,ha|DT,catbalogan|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pag-ulpot|VB,nira|PNN,",|?",patay|MDFR,na|RP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nga|LNKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patay|MDFR,na|RP,",|?",patay|MDFR,na|RP,hiya|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay|CJTN,nagsiring|VB,an|DT,tambalan|XX,",|?",,waray|MDFR,pangadii|XX,",|?",bangin|MDFR,nabuhi|VB,adto|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an|DT,tikang|MDFR,han|DT,iya|PNN,kamatay|VB,",|?",nagkikinada|XX,la|CLTC,gihap|MDFR,an|DT,iya|PNN,asawa|NN,nga|LNKR,nagpapasuso|XX,han|DT,iya|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anak|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hinkit-an|NN,sugad|VB,,",|?",nahigda|VB,",|?",nagpapasuso|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pero|CJTN,diri|MDFR,nakag-lingaya|VB,",|?",nabuot|VB,la|CLTC,an|DT,lalaki|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paglulusad|XX,na|RP,",|?",,na|RP,ngani|CJTN,hinkikit-an|XX,",|?",naguliat|VB,na|RP,hiya|PNN,pakibulig|XX,kay|CJTN,waray|MDFR,na|RP,kuno|CLTC,dida|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katima|MDFR,",|?",,nga|LNKR,bata|NN,",|?",dinako|VB,na|RP,,hiya|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dinako|VB,,hiya|PNN,",|?",,",|?",ginagatas|VB,,’|?,nira|PNN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pero|CJTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
siring|VB,pa|CLTC,",|?",pagpasus-a|VB,,gatas|NN,",|?",nag-iinuro|XX,man|CLTC,",|?",sugad|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nag-iinuro|VB,,’|?,nga|LNKR,bata|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nagsiring|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nga|LNKR,",|?",ginpa-inop|XX,hira|PNN,nga|LNKR,sumiring|VB,,nga|LNKR,ayaw|MDFR,niyo|PNN,paglinaboti|VB,,nga|LNKR,bata|NN,kay|CJTN,mabubuhi|VB,,’|?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hiya|PNN,,iya|PNN,kalugaringon|NN,",|?",kay|CJTN,kada|MDFR,gab-i|NN,napakanhi|XX,gud|CLTC,,ha|DT,balay|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hinkikit-an|XX,gud|CLTC,,’|?,nira|PNN,nga|LNKR,an|DT,bata|NN,",|?",nga|LNKR,napasuso|XX,gud|CLTC,,’|?,hiya|PNN,",|?",nasulod|VB,han|DT,muskitero|XX,",|?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nagawas|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asya|MDFR,,an|DT,ira|PNN,hinkikit-an| VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,da|CLTC,",|?",han|DT,baga|MDFR,pagdakola-ay|XX,na|RP,,’|?,nga|LNKR,bata|NN,",|?",nagpainop|XX,na|RP,hiya|PNN,nga|LNKR,diri|MDFR,na|RP,pwede|MDFR,",|?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuno|CLTC,",|?",,’|?,nga|LNKR,bata|NN,pamulayon|XX,ha|DT,karsada|NN,ba|CLTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugad|VB,,",|?",kay|CJTN,hira|PNN,nagkakalakat|VB,,kulop|MDFR,na|RP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngan|CJTN,,’|?,naka-asawa|XX,kuno|CLTC,ha|DT,iya|PNN,",|?",,la|CLTC,,’|?,ira|PNN,harani|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tugbang|NN,la|CLTC,han|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay|CJTN,ginbadel|XX,ngani|CJTN,an|DT,lungib|NN,han|DT,lagas|MDFR,",|?",han|DT,iya|PNN,ugangan|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kay|CJTN,natuo|VB,man|CLTC,gihap|MDFR,,ha|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amon|PNN,,sugad|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ginbadel|VB,,,",|?",tikang|MDFR,hadto|PNN,",|?",an|DT,bata|NN,iginkalagiw|VB,ngadto|DT,ha|DT,manila|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waray|MDFR,na|RP,",|?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waray|MDFR,na|RP,makagpa-inop|VB,hiya|PNN,nga|LNKR,sugad|VB,hito|DT,an|DT,iya|PNN,kabutangan|NN,",|?",,na|RP,han|DT,kadaraga|MDFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ada|IJTN,ha|DT,iya|PNN,an|DT,kasing-kasing|NN,han|DT,lalaki|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ha|DT,kadamu|MDFR,nga|LNKR,guin-agian|VB,",|?",maaram|MDFR,hi|DT,,an|DT,mga|MDFR,,han|DT,iya|PNN,sangkay|NN,na|RP,,,tigaman|NN,han|DT,mga|MDFR,kakurian|NN,nga|LNKR,,",|?",,na|RP,mga|MDFR,,han|DT,iya|PNN,dughan|NN,",|?",,,an|DT,nagtugway|VB,ha|DT,iya|PNN,na|RP,mahidangat|XX,hine|DT,nga|LNKR,kabutangan|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
andam|NN,kana|CLTC,?|?,",|?",pakiana|VB,ni|DT,,nga|LNKR,nangisi|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oo|MDFR,",|?",an|DT,huring|NN,ni|DT,anne|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ano|PNN,iya|PNN,pustura|MDFR,?|?,",|?",pakiana|VB,ni|DT,,",|?",,an|DT,iya|PNN,tingog|NN,nga|LNKR,may|MDFR,halo|VB,,kakulba|NN,",|?",pagkita|VB,,ha|DT,iya|PNN,",|?",maupay|MDFR,,iya|PNN,panlawas|NN,yana|NN,?|?,diri|MDFR,ba|CLTC,hiya|PNN,,?|?,maupay|MDFR,ba|CLTC,,iya|PNN,pamahungpahong|XX,yana|NN,?|?,guin-pakalma|XX,ni|DT,,an|DT,iya|PNN,sangkay|NN,nga|LNKR,nababaraka|VB,ngan|CJTN,nanlulunod|XX,an|DT,mga|MDFR,mata|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,niya|PNN,an|DT,kamot|NN,ni|DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ano|PNN,an|DT,pustura|MDFR,?|?,",|?",ano|PNN,an|DT,iya|PNN,igsisiring|VB,kan|DT,,?|?,nakabado|NN,hi|DT,,,tuxedo|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diri|MDFR,na|RP,hiya|PNN,makahulat|VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nalilipay|VB,hiya|PNN,yana|NN,nga|LNKR,adlaw|NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
